id,name,address,number,picture,stars,quality,delivery,accuracy
941,"Wisozk Group","040 DuBuque Flats","1-887-227-6790","http://lorempixel.com/640/480/food",0,49,34,71
942,"Hilpert - Wiegand","44187 Kerluke Crescent","(666) 002-3435","http://lorempixel.com/640/480/food",2,38,10,80
943,"Mayer - Olson","48628 Selena Prairie","1-500-617-8132 x1538","http://lorempixel.com/640/480/food",3,59,93,4
944,"Jacobson Inc","729 Hoppe Squares","556-803-5014","http://lorempixel.com/640/480/food",2,77,12,18
945,"Howell - West","88690 Jerry Turnpike","246.446.4363","http://lorempixel.com/640/480/food",4,89,63,63
946,"Larkin, D'Amore and Hudson","5672 Rice Flat","(242) 139-0812","http://lorempixel.com/640/480/food",2,67,24,4
947,"Blick, Mosciski and McCullough","34408 Shemar Parkways","1-541-015-7495 x41973","http://lorempixel.com/640/480/food",0,89,39,48
948,"Schuster, Gottlieb and Donnelly","27088 Vanessa Square","721-541-6424 x0475","http://lorempixel.com/640/480/food",1,80,75,65
949,"Prosacco, Thiel and Hackett","361 Emory Brooks","1-718-724-1431","http://lorempixel.com/640/480/food",0,24,9,57
950,"Bernier and Sons","59905 Wiegand Wall","507.397.3521","http://lorempixel.com/640/480/food",5,29,64,42
951,"Rodriguez - Bosco","088 Emmitt Way","1-596-127-5762 x051","http://lorempixel.com/640/480/food",0,67,26,71
952,"Beer LLC","9578 Cassin Flats","559-991-5398 x91042","http://lorempixel.com/640/480/food",2,9,10,79
953,"Yundt Inc","1551 Jamil Hill","1-705-295-0441 x851","http://lorempixel.com/640/480/food",0,24,14,92
954,"Lebsack Inc","83577 Purdy Mountain","1-782-225-5515","http://lorempixel.com/640/480/food",0,50,21,93
955,"Simonis Inc","595 Davon Tunnel","(165) 207-0607","http://lorempixel.com/640/480/food",0,88,72,47
956,"Haag - Donnelly","5715 Von Walks","(932) 993-4952 x62917","http://lorempixel.com/640/480/food",3,65,52,92
957,"Heidenreich, Dooley and Jast","2845 Schamberger Roads","(313) 550-6412 x6287","http://lorempixel.com/640/480/food",5,34,19,69
958,"Goyette - O'Reilly","00004 Doyle Estates","1-826-812-3206 x55805","http://lorempixel.com/640/480/food",0,48,34,30
959,"Tremblay, Herzog and Renner","8499 Gutmann Mount","1-937-544-9596 x101","http://lorempixel.com/640/480/food",0,42,99,75
960,"Ortiz - Kutch","717 Nico Expressway","687.326.3876 x22018","http://lorempixel.com/640/480/food",4,41,10,29
961,"Ritchie - Ryan","700 Ernser Forge","1-198-488-9710 x026","http://lorempixel.com/640/480/food",1,11,0,42
962,"Moore, Brekke and Mosciski","3544 Ortiz Turnpike","(622) 859-9750 x03049","http://lorempixel.com/640/480/food",1,36,39,19
963,"Spencer, Greenholt and Yundt","8449 Felipa View","683-162-7598 x43407","http://lorempixel.com/640/480/food",4,99,78,13
964,"Swaniawski - Kshlerin","094 Glover Inlet","064.305.9717","http://lorempixel.com/640/480/food",5,70,58,21
965,"Armstrong, Daugherty and Sawayn","2136 Block Mountain","(762) 165-4566 x17752","http://lorempixel.com/640/480/food",0,49,94,75
966,"Schulist Inc","759 Nader Inlet","(465) 334-6666 x482","http://lorempixel.com/640/480/food",2,26,13,65
967,"Hamill, Schumm and Jakubowski","800 Rau Well","600.993.0624","http://lorempixel.com/640/480/food",5,44,12,64
968,"Pfeffer, Kris and Farrell","8964 Goldner Canyon","1-890-988-5973 x648","http://lorempixel.com/640/480/food",5,41,92,11
969,"Collins - Johnston","52218 Abbigail Plains","(669) 780-0192 x80274","http://lorempixel.com/640/480/food",0,71,16,55
970,"Kuhic, Kuhlman and Stroman","12633 Ryan Locks","1-331-961-1099 x00898","http://lorempixel.com/640/480/food",1,5,43,19
971,"Auer, Stamm and Lowe","8411 Gibson Mews","906-133-1525","http://lorempixel.com/640/480/food",1,34,27,87
972,"D'Amore and Sons","442 Lang Motorway","(083) 074-3018 x23682","http://lorempixel.com/640/480/food",5,62,6,97
973,"Goldner - Kilback","0130 Frami Extension","(283) 227-8917 x30657","http://lorempixel.com/640/480/food",5,92,23,20
974,"Orn Inc","1352 Jessyca Fields","(303) 751-0513 x92200","http://lorempixel.com/640/480/food",3,88,71,99
975,"Murray - Daniel","5076 Itzel Mill","845-147-4018 x850","http://lorempixel.com/640/480/food",0,29,39,76
976,"Metz - Ankunding","1183 Olson Road","1-943-295-0156","http://lorempixel.com/640/480/food",0,18,49,49
977,"Thompson, Hudson and Walter","16496 Bartell Summit","1-994-912-5560 x977","http://lorempixel.com/640/480/food",5,77,58,28
978,"Walker - Deckow","11899 Watson Walk","1-425-861-2493 x64114","http://lorempixel.com/640/480/food",1,44,38,23
979,"Rohan - Cruickshank","774 Heller Hills","001.663.5812 x441","http://lorempixel.com/640/480/food",0,13,44,62
980,"Zulauf LLC","5667 Alex Oval","(620) 224-5556","http://lorempixel.com/640/480/food",4,77,75,47
981,"Mayer Group","9294 Shemar Ville","287.278.4909","http://lorempixel.com/640/480/food",4,34,26,61
982,"Becker - Christiansen","2586 Angelo Street","232.387.3773 x6374","http://lorempixel.com/640/480/food",1,41,87,67
983,"Dicki - Carter","1293 Viola Prairie","1-712-899-2987 x13292","http://lorempixel.com/640/480/food",4,8,63,27
984,"Murray, Boyer and Goyette","29233 DuBuque Viaduct","575-139-6619","http://lorempixel.com/640/480/food",3,39,74,60
985,"Daugherty - Reichert","68852 Howell Crossroad","493-195-9221","http://lorempixel.com/640/480/food",3,76,90,15
986,"Russel - Deckow","307 Octavia Streets","1-539-256-4680 x40419","http://lorempixel.com/640/480/food",5,7,4,25
987,"Jast, Collins and Moore","9911 Keegan Land","1-572-483-6912","http://lorempixel.com/640/480/food",5,36,59,7
988,"Halvorson - Kunde","77375 Percy Village","1-920-624-8813 x6073","http://lorempixel.com/640/480/food",4,45,87,1
989,"Heidenreich, Harvey and Graham","39662 O'Connell Lock","715.890.1267","http://lorempixel.com/640/480/food",1,75,69,65
990,"Kris - Rogahn","15562 Runolfsson Mission","(061) 086-2465 x404","http://lorempixel.com/640/480/food",3,66,20,89
991,"Smith Group","1573 Darby Flats","001.677.8426 x802","http://lorempixel.com/640/480/food",0,48,20,82
992,"Skiles, Gerlach and Lueilwitz","434 Stark Grove","170.850.9697 x05670","http://lorempixel.com/640/480/food",1,51,60,56
993,"Mueller LLC","83171 O'Reilly Freeway","465.814.8722","http://lorempixel.com/640/480/food",0,58,29,75
994,"Cassin, Feeney and Leffler","14951 Dietrich Circle","847-338-6932 x299","http://lorempixel.com/640/480/food",3,59,83,53
995,"Harvey Group","72537 Olson Extension","1-502-407-1621 x8812","http://lorempixel.com/640/480/food",3,100,78,18
996,"Mayert - Haley","0472 Karianne Burgs","039-388-6614","http://lorempixel.com/640/480/food",3,72,83,24
997,"Hudson - Labadie","0163 Zulauf Spurs","(157) 984-4476","http://lorempixel.com/640/480/food",2,41,9,98
998,"Cartwright Inc","597 Danyka Plains","(328) 189-8922","http://lorempixel.com/640/480/food",1,13,42,16
999,"Langosh LLC","91906 Wisozk Forges","667-156-4783","http://lorempixel.com/640/480/food",5,29,99,32
